transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,units,kyc_status,state
TXN10887,INV5018,119551,24/11/23,LUMP_SUM,16850.31,1084.8666,InvalidStatus,Maharashtra
TXN10888,INV5170,120503,2025-03-22,redeem,80007.54,900.7505,Y,Gujarat
TXN10889,INV5103,119092,17/01/26,Lumpsum ,0.0,,Y,Kerala
TXN10890,INV5157,120503,12/05/2025,Redemption,88814.19,1341.7587,Pending,Rajasthan
TXN10891,INV5114,120841,05/20/2026,Redemp,30502.38,2288.7115,Failed,Gujarat
TXN10892,INV5186,120503,2024/12/01,lumpsum,51411.32,1349.2822,Failed,Rajasthan
TXN10893,INV5041,125497,2022/02/27,REDEMPTION,83306.78,2230.15,failed,Kerala
TXN10894,INV5029,125497,03/02/24,redeem,12819.4,164.161,verified,Telangana
TXN10895,INV5077,125497,17/07/24,Lumpsum,98905.51,1623.9642,pending,Rajasthan
TXN10896,INV5137,118632,19/12/23,lumpsum,81600.38,1325.7809,VERIFIED,Andhra Pradesh
TXN10897,INV5097,118632,04/08/22,redemption,82372.85,1937.5429,verified,Karnataka
TXN10898,INV5183,119062,2024-04-23,Sip,,,VERIFIED,Telangana
TXN10899,INV5055,119777,09/06/22,redeem,59029.83,1040.9978,failed,Uttar Pradesh
TXN10900,INV5150,119777,07/27/2025,Redemption,94808.09,1249.8673,failed,Karnataka
TXN10901,INV5037,120503,09/19/2024,sip,51561.96,894.8203,PENDING,Tamil Nadu
TXN10902,INV5117,119777,08-03-2022,redemption,95206.26,1484.2578,failed,Delhi
TXN10903,INV5031,120841,16/03/25,SIP,12215.35,326.2367,Failed,Uttar Pradesh
TXN10904,INV5076,119777,27-02-2022,sip,42464.82,450.2501,Y,Uttar Pradesh
TXN10905,INV5056,120503,02/23/2026,SIP,35190.57,398.361,failed,Telangana
TXN10906,INV5147,119092,03/04/2025,Lumpsum ,47785.14,638.813,Pending,Karnataka
TXN10907,INV5196,120503,10/30/2024,Redemp,45182.94,513.6112,Failed,Delhi
TXN10908,INV5160,119062,04-03-2024,LUMP_SUM,5059.06,71.923,no,Andhra Pradesh
TXN10909,INV5072,119551,2022-12-06,REDEMPTION,77273.72,2044.477,pending,Delhi
TXN10910,INV5165,119551,2023/01/30,redemption,5761.0,93.9467,yes,Telangana
TXN10911,INV5129,125497,2022/09/04,sip,27858.77,976.7313,PENDING,Haryana
TXN10912,INV5114,119551,2024/12/28,Lumpsum ,4975.87,56.8166,Verified,West Bengal
TXN10913,INV5112,120503,2024-04-29,redemption,26089.19,1284.0422,verified,Kerala
TXN10914,INV5044,119092,22-10-2022,lumpsum,15845.62,165.5849,pending,Karnataka
TXN10915,INV5016,120841,2023-01-07,REDEEM,,,failed,Delhi
TXN10916,INV5082,120503,25/04/24,lumpsum,82860.27,3967.0807,yes,Tamil Nadu
TXN10917,INV5193,118632,2024/10/06,Redemp,94961.03,2773.7285,Failed,Telangana
TXN10918,INV5142,119062,05/15/2022,SIP,23757.18,264.6921,Y,Kerala
TXN10919,INV5151,119551,2023/05/20,redeem,30808.98,661.0357,verified,Rajasthan
TXN10920,INV5129,118632,19/10/22,redemption,78311.35,1341.4484,failed,Kerala
TXN10921,INV5116,125497,01/03/2022,REDEMPTION,97222.14,9674.9385,no,Uttar Pradesh
TXN10922,INV5154,119092,10/24/2025,Lumpsum ,21669.04,252.961,Y,Maharashtra
TXN10923,INV5042,119551,2023-09-08,LUMP_SUM,83134.56,1104.6807,Y,Gujarat
TXN10924,INV5054,120841,28/10/25,redeem,75393.05,1485.7346,yes,Rajasthan
TXN10925,INV5083,120841,03/08/2023,REDEMPTION,91444.82,4149.9208,Verified,Haryana
TXN10926,INV5122,125497,20-01-2022,LUMP_SUM,69800.75,1292.4173,failed,Kerala
TXN10927,INV5021,119551,2025-01-08,redeem,12779.85,131.0976,failed,Haryana
TXN10928,INV5092,119062,2022-12-29,Sip,93656.66,1872.6842,yes,Andhra Pradesh
TXN10929,INV5006,119092,25/10/25,Lumpsum,61537.55,1650.4167,PENDING,Tamil Nadu
TXN10930,INV5060,119777,2024-01-14,lumpsum,70552.75,1093.1221,Verified,Tamil Nadu
TXN10931,INV5164,119062,16/08/22,REDEMPTION,17462.47,636.4031,PENDING,Haryana
TXN10932,INV5173,120503,2022/05/14,sip,13179.38,140.1753,yes,Kerala
TXN10933,INV5187,119092,2023-01-28,REDEEM,61638.43,864.9644,no,Maharashtra
TXN10934,INV5110,125497,10/24/2023,LUMP_SUM,68177.26,1311.2826,Failed,Kerala
TXN10935,INV5195,125497,17-01-2026,SIP,42296.18,839.251,Verified,Gujarat
TXN10936,INV5050,120841,2022/06/17,Redemp,0.0,,PENDING,Tamil Nadu
TXN10937,INV5177,119062,02-06-2022,Lumpsum,31425.18,473.7022,verified,Maharashtra
TXN10938,INV5123,119062,2022/02/19,Redemp,33763.1,1037.688,verified,Telangana
TXN10939,INV5062,120841,22/04/22,redemption,94382.98,1182.4855,Pending,Telangana
TXN10940,INV5196,119551,07/04/2025,REDEMPTION,97465.3,1053.63,failed,West Bengal
TXN10941,INV5178,119551,2022-09-19,Redemp,30496.37,459.5826,verified,Delhi
TXN10942,INV5174,125497,2025-02-19,lumpsum,40467.46,617.285,failed,Tamil Nadu
TXN10943,INV5154,125497,07/17/2024,Redemption,88053.85,1339.6143,Failed,Rajasthan
TXN10944,INV5173,125497,2024/07/18,Lumpsum ,11246.66,1012.6677,PENDING,Delhi
TXN10945,INV5152,118632,19-03-2025,redeem,35861.43,672.4951,Pending,Telangana
TXN10946,INV5048,118632,2022-10-09,SIP,58659.97,1044.1188,pending,West Bengal
TXN10947,INV5080,120503,10/29/2022,lumpsum,29460.86,302.7079,N,Haryana
TXN10948,INV5169,120503,28-04-2022,redemption,56165.27,3765.7771,Failed,Tamil Nadu
TXN10949,INV5052,118632,21/05/22,Lumpsum,69630.77,707.8233,Pending,Andhra Pradesh
TXN10950,INV5085,120841,15/06/25,LUMP_SUM,10932.37,123.0437,Verified,Telangana
TXN10951,INV5057,125497,01-08-2025,REDEEM,62580.04,1985.9294,PENDING,West Bengal
TXN10952,INV5190,119062,02/25/2023,sip,1169.18,107.3599,Failed,Maharashtra
TXN10953,INV5143,119551,19/10/22,Redemption,58775.8,744.9598,Verified,Maharashtra
TXN10954,INV5051,118632,05-08-2023,Lumpsum,72024.25,1774.7143,N,Tamil Nadu
TXN10955,INV5046,118632,14-02-2022,lumpsum,2588.88,36.4781,failed,Rajasthan
TXN10956,INV5029,120841,07/03/23,Redemption,81044.03,1166.4069,N,Haryana
TXN10957,INV5112,119551,31-08-2022,sip,19572.29,444.445,Failed,West Bengal
TXN10958,INV5154,119062,26-07-2025,SIP,58938.92,678.2448,Y,Karnataka
TXN10959,INV5084,118632,20/04/22,sip,96854.24,1079.4555,yes,Andhra Pradesh
TXN10960,INV5021,119777,2025/09/20,Sip,39117.53,437.4682,InvalidStatus,Kerala
TXN10961,INV5096,119777,11/28/2024,sip,37700.93,519.9707,PENDING,Telangana
TXN10962,INV5122,119092,04/05/2025,redeem,58606.27,4408.3413,yes,Tamil Nadu
TXN10963,INV5116,118632,21-03-2024,lumpsum,38019.75,1574.3924,Failed,Uttar Pradesh
TXN10964,INV5141,119551,2022-10-03,lumpsum,35481.71,567.1937,no,Kerala
TXN10965,INV5160,120841,05/22/2024,Redemption,37067.44,676.674,Y,Gujarat
TXN10966,INV5007,120503,23-06-2024,lumpsum,36229.75,2080.0577,N,Kerala
TXN10967,INV5140,119551,21-07-2023,Sip,36343.57,614.5101,Failed,Tamil Nadu
TXN10968,INV5173,120841,28/05/23,REDEEM,68512.16,1974.3108,PENDING,Haryana
TXN10969,INV5036,119092,18/01/22,lumpsum,78421.26,1692.192,failed,Haryana
TXN10970,INV5194,125497,2024/08/24,Redemp,86613.88,2841.4703,PENDING,Andhra Pradesh
TXN10971,INV5054,119777,2023/04/24,REDEMPTION,75883.32,1011.4279,no,West Bengal
TXN10972,INV5022,120841,01/20/2023,Redemp,42059.94,850.0174,N,Maharashtra
TXN10973,INV5096,120503,28-03-2025,lumpsum,1463.27,17.6433,Failed,West Bengal
TXN10974,INV5058,119062,05/21/2024,Redemp,53991.6,1372.1856,Verified,Haryana
TXN10975,INV5009,120503,11/11/22,REDEMPTION,60498.78,934.9888,failed,Gujarat
TXN10976,INV5053,119062,2022/05/11,LUMP_SUM,11309.52,184.6261,no,Rajasthan
TXN10977,INV5078,119551,2022-12-18,redeem,3689.89,51.2398,no,Maharashtra
TXN10978,INV5048,118632,05/23/2022,lumpsum,29465.0,515.1619,no,Maharashtra
TXN10979,INV5095,125497,18/12/22,LUMP_SUM,98964.71,4576.9551,failed,Telangana
TXN10980,INV5191,119551,07-03-2024,sip,31320.84,374.6035,pending,Telangana
TXN10981,INV5041,119092,18-04-2025,redemption,46166.17,1639.817,VERIFIED,Telangana
TXN10982,INV5017,119062,23-05-2025,redemption,57138.29,1054.479,no,Haryana
TXN10983,INV5011,119551,08/13/2023,Lumpsum ,71308.97,1939.3044,Pending,Karnataka
TXN10984,INV5107,118632,2023/01/03,REDEEM,38774.17,559.373,PENDING,Haryana
TXN10985,INV5025,119062,2025-12-01,Lumpsum,16214.26,181.3067,N,Uttar Pradesh
TXN10986,INV5171,119551,30-11-2025,Redemption,76305.15,3649.0861,Failed,Delhi
TXN10987,INV5194,119551,30/10/24,LUMP_SUM,25650.28,461.786,no,Maharashtra
TXN10988,INV5019,119777,20/02/24,REDEEM,19843.16,1480.8638,Y,Delhi
TXN10989,INV5182,120503,11/01/2023,Redemption,8713.59,126.0427,PENDING,Telangana
TXN10990,INV5036,119777,26-07-2023,sip,60895.36,2346.525,verified,Kerala
TXN10991,INV5190,119062,2022-12-11,redeem,67899.62,2851.1662,Failed,Karnataka
TXN10992,INV5056,125497,2025/10/14,Lumpsum,5251.72,78.2308,N,Rajasthan
TXN10993,INV5170,119551,10/03/24,Redemption,,,Verified,Maharashtra
TXN10994,INV5198,119062,21-04-2026,Lumpsum,24234.76,1329.7698,failed,Maharashtra
TXN10995,INV5004,120841,2023-01-29,Lumpsum,10112.02,118.7071,pending,Karnataka
TXN10996,INV5186,120503,04/01/2022,redemption,33050.58,545.5253,yes,Haryana
TXN10997,INV5054,119062,2024-05-26,Lumpsum,35979.34,1404.0203,failed,Rajasthan
TXN10998,INV5081,125497,08-03-2024,Redemption,65967.19,1881.4877,Pending,West Bengal
TXN10999,INV5012,119551,03/24/2023,lumpsum,50207.81,506.4197,PENDING,Kerala
