scheme_code,date,nav
120503,13-05-2015,31.1284
120503,12-05-2015,30.732
120503,11-05-2015,31.2258
120503,08-05-2015,30.7078
120503,07-05-2015,30.1706
120503,06-05-2015,30.494
120503,05-05-2015,31.3228
120503,04-05-2015,31.2359
120503,30-04-2015,30.8966
120503,29-04-2015,30.829
120503,28-04-2015,30.6372
120503,27-04-2015,30.3803
120503,24-04-2015,30.8648
120503,23-04-2015,31.4737
120503,22-04-2015,31.5142
120503,21-04-2015,31.5093
120503,20-04-2015,31.8738
120503,17-04-2015,32.3058
120503,16-04-2015,32.8264
120503,15-04-2015,33.0515
120503,13-04-2015,33.2823
120503,10-04-2015,33.136
120503,09-04-2015,33.1982
120503,08-04-2015,32.9273
120503,07-04-2015,32.6857
120503,06-04-2015,32.6869
120503,01-04-2015,32.3301
120503,31-03-2015,31.9463
120503,30-03-2015,31.906
120503,27-03-2015,31.4144
120503,26-03-2015,31.3885
120503,25-03-2015,31.8863
120503,24-03-2015,32.1688
120503,23-03-2015,32.2228
120503,20-03-2015,32.3691
120503,19-03-2015,32.4866
120503,18-03-2015,32.5553
120503,17-03-2015,32.5896
120503,16-03-2015,32.2082
120503,13-03-2015,32.3025
120503,12-03-2015,32.6953
120503,11-03-2015,32.4226
120503,10-03-2015,32.4392
120503,09-03-2015,32.6533
120503,05-03-2015,33.0907
120503,04-03-2015,32.6889
120503,03-03-2015,32.7511
120503,02-03-2015,32.332
120503,27-02-2015,31.61
120503,26-02-2015,31.1419
120503,25-02-2015,31.5283
120503,24-02-2015,31.6726
120503,23-02-2015,31.6449
120503,20-02-2015,31.7886
120503,19-02-2015,31.9522
120503,18-02-2015,31.8978
120503,16-02-2015,31.4458
120503,13-02-2015,31.418
120503,12-02-2015,31.1078
120503,11-02-2015,30.7771
120503,10-02-2015,30.3335
120503,09-02-2015,30.2365
120503,06-02-2015,30.5713
120503,05-02-2015,30.8805
120503,04-02-2015,30.8819
120503,03-02-2015,31.1223
120503,02-02-2015,31.3209
120503,30-01-2015,31.2553
120503,29-01-2015,31.5677
120503,28-01-2015,31.6708
120503,27-01-2015,31.7096
120503,23-01-2015,31.2909
120503,22-01-2015,31.1537
120503,21-01-2015,31.1253
120503,20-01-2015,31.0859
120503,19-01-2015,30.9549
120503,16-01-2015,30.8147
120503,15-01-2015,30.6178
120503,14-01-2015,30.1817
120503,13-01-2015,30.0581
120503,12-01-2015,30.0342
120503,09-01-2015,29.8206
120503,08-01-2015,29.7028
120503,07-01-2015,29.2748
120503,06-01-2015,29.2677
120503,05-01-2015,29.9841
120503,02-01-2015,29.9872
120503,01-01-2015,29.5761
120503,31-12-2014,29.4276
120503,30-12-2014,29.1987
120503,29-12-2014,29.0845
120503,26-12-2014,28.8359
120503,24-12-2014,28.7047
120503,23-12-2014,28.9268
120503,22-12-2014,29.0177
120503,19-12-2014,28.794
120503,18-12-2014,28.6529
120503,17-12-2014,27.9985
120503,16-12-2014,28.1571
120503,15-12-2014,28.6602
120503,12-12-2014,28.6958
120503,11-12-2014,28.9082
120503,10-12-2014,28.8866
120503,09-12-2014,28.8865
120503,08-12-2014,29.1879
120503,05-12-2014,29.3389
120503,04-12-2014,29.3911
120503,03-12-2014,29.2435
120503,02-12-2014,29.0315
120503,01-12-2014,28.983
120503,28-11-2014,29.0311
120503,27-11-2014,28.7032
120503,26-11-2014,28.7161
120503,25-11-2014,28.7035
120503,24-11-2014,29.0243
120503,21-11-2014,28.9801
120503,20-11-2014,28.8198
120503,19-11-2014,28.7373
120503,18-11-2014,28.71
120503,17-11-2014,28.6139
120503,14-11-2014,28.4932
120503,13-11-2014,28.3492
120503,12-11-2014,28.3193
120503,11-11-2014,28.2391
120503,10-11-2014,28.0042
120503,07-11-2014,28.0049
120503,05-11-2014,27.8847
120503,03-11-2014,27.7722
120503,31-10-2014,27.7075
120503,30-10-2014,27.2917
120503,29-10-2014,27.0544
120503,28-10-2014,26.971
120503,27-10-2014,26.8094
120503,22-10-2014,26.5601
120503,21-10-2014,26.2067
120503,20-10-2014,25.9058
120503,17-10-2014,25.5407
120503,16-10-2014,25.544
120503,14-10-2014,26.0296
120503,13-10-2014,26.1395
120503,10-10-2014,25.9356
120503,09-10-2014,26.3647
120503,08-10-2014,26.0109
120503,07-10-2014,26.1357
120503,01-10-2014,26.4262
120503,30-09-2014,26.5027
120503,29-09-2014,26.3527
120503,26-09-2014,26.1973
120503,25-09-2014,26.0441
120503,24-09-2014,26.3201
120503,23-09-2014,26.4886
120503,22-09-2014,26.8572
120503,19-09-2014,26.9457
120503,18-09-2014,26.7414
120503,17-09-2014,26.304
120503,16-09-2014,26.2875
120503,15-09-2014,26.9339
120503,12-09-2014,27.0259
120503,11-09-2014,26.9513
120503,10-09-2014,26.6955
120503,09-09-2014,26.7198
120503,08-09-2014,26.6756
120503,05-09-2014,26.3654
120503,04-09-2014,26.3266
120503,03-09-2014,26.2996
120503,02-09-2014,26.1127
120503,01-09-2014,25.8567
120503,28-08-2014,25.6427
120503,27-08-2014,25.6423
120503,26-08-2014,25.4898
120503,25-08-2014,25.5033
120503,22-08-2014,25.3697
120503,21-08-2014,25.2649
120503,20-08-2014,25.1107
120503,19-08-2014,25.0309
120503,18-08-2014,24.7553
120503,14-08-2014,24.5198
120503,13-08-2014,24.3864
120503,12-08-2014,24.3387
120503,11-08-2014,24.0808
120503,08-08-2014,23.8891
120503,07-08-2014,24.1782
120503,06-08-2014,24.2479
120503,05-08-2014,24.3007
120503,04-08-2014,24.1119
120503,01-08-2014,23.9306
120503,31-07-2014,24.3442
120503,30-07-2014,24.4922
120503,28-07-2014,24.379
120503,25-07-2014,24.4078
120503,24-07-2014,24.3907
120503,23-07-2014,24.3382
120503,22-07-2014,24.4144
120503,21-07-2014,24.3276
120503,18-07-2014,24.2664
120503,17-07-2014,24.2263
120503,16-07-2014,23.901
120503,15-07-2014,23.6
120503,14-07-2014,23.2051
120503,11-07-2014,23.2346
120503,10-07-2014,23.5146
120503,09-07-2014,23.4313
120503,08-07-2014,23.7186
120503,07-07-2014,24.275
120503,04-07-2014,24.2967
120503,03-07-2014,24.1979
120503,02-07-2014,24.016
120503,01-07-2014,23.6544
120503,30-06-2014,23.4051
120503,27-06-2014,23.056
120503,26-06-2014,22.8592
120503,25-06-2014,22.8644
120503,24-06-2014,22.868
120503,23-06-2014,22.735
120503,20-06-2014,22.712
120503,19-06-2014,22.8413
120503,18-06-2014,22.9573
120503,17-06-2014,22.962
120503,16-06-2014,22.6519
120503,13-06-2014,22.6572
120503,12-06-2014,22.9122
120503,11-06-2014,22.7528
120503,10-06-2014,22.9365
120503,09-06-2014,22.7465
120503,06-06-2014,22.532
120503,05-06-2014,22.3183
120503,04-06-2014,22.2
120503,03-06-2014,22.1067
120503,02-06-2014,21.9387
120503,30-05-2014,21.5867
120503,29-05-2014,21.443
120503,28-05-2014,21.5662
120503,27-05-2014,21.5816
120503,26-05-2014,21.5244
120503,23-05-2014,21.6334
120503,22-05-2014,21.4746
120503,21-05-2014,21.2438
120503,20-05-2014,21.1322
120503,19-05-2014,20.9973
120503,16-05-2014,20.6892
120503,15-05-2014,20.4944
120503,14-05-2014,20.4753
120503,13-05-2014,20.553
120503,12-05-2014,20.4204
120503,09-05-2014,20.0994
120503,08-05-2014,19.706
120503,07-05-2014,19.6396
120503,06-05-2014,19.6623
120503,05-05-2014,19.615
120503,02-05-2014,19.6001
120503,30-04-2014,19.5769
120503,29-04-2014,19.6588
120503,28-04-2014,19.7565
120503,25-04-2014,19.6863
120503,23-04-2014,19.8523
120503,22-04-2014,19.6741
120503,21-04-2014,19.5891
120503,17-04-2014,19.4383
120503,16-04-2014,19.2266
120503,15-04-2014,19.4304
120503,11-04-2014,19.4665
120503,10-04-2014,19.5023
120503,09-04-2014,19.4787
120503,07-04-2014,19.227
120503,04-04-2014,19.2274
120503,03-04-2014,19.3331
120503,02-04-2014,19.3511
120503,01-04-2014,19.2809
120503,31-03-2014,19.4192
120503,28-03-2014,19.3006
120503,27-03-2014,19.1714
120503,26-03-2014,19.1321
120503,25-03-2014,19.1559
120503,24-03-2014,19.0559
120503,21-03-2014,18.8267
120503,20-03-2014,18.8054
120503,19-03-2014,18.8426
120503,18-03-2014,18.7905
120503,14-03-2014,18.6636
120503,13-03-2014,18.6354
120503,12-03-2014,18.6535
120503,11-03-2014,18.5457
120503,10-03-2014,18.5498
120503,07-03-2014,18.4912
120503,06-03-2014,18.338
120503,05-03-2014,18.1757
120503,04-03-2014,18.0637
120503,03-03-2014,17.9248
120503,28-02-2014,17.9986
120503,26-02-2014,17.8435
120503,25-02-2014,17.7507
120503,24-02-2014,17.6829
120503,21-02-2014,17.534
120503,20-02-2014,17.3602
120503,19-02-2014,17.4558
120503,18-02-2014,17.3448
120503,17-02-2014,17.1245
120503,14-02-2014,17.0933
120503,13-02-2014,16.9622
120503,12-02-2014,17.1504
120503,11-02-2014,17.0838
120503,10-02-2014,17.0094
120503,07-02-2014,17.0349
120503,06-02-2014,16.9746
120503,05-02-2014,16.9623
120503,04-02-2014,16.886
120503,03-02-2014,16.8643
120503,31-01-2014,16.9655
120503,30-01-2014,16.8303
120503,29-01-2014,16.9315
120503,28-01-2014,16.9029
120503,27-01-2014,16.949
120503,24-01-2014,17.2293
120503,23-01-2014,17.459
120503,22-01-2014,17.4253
120503,21-01-2014,17.4136
120503,20-01-2014,17.432
120503,17-01-2014,17.2904
120503,16-01-2014,17.5559
120503,15-01-2014,17.6156
120503,14-01-2014,17.4504
120503,13-01-2014,17.4915
120503,10-01-2014,17.347
120503,09-01-2014,17.3968
120503,08-01-2014,17.4401
120503,07-01-2014,17.3428
120503,06-01-2014,17.3726
120503,03-01-2014,17.3062
120503,02-01-2014,17.2465
120503,01-01-2014,17.4606
120503,31-12-2013,17.4279
120503,30-12-2013,17.3906
120503,27-12-2013,17.4295
120503,26-12-2013,17.2918
120503,24-12-2013,17.2848
120503,23-12-2013,17.3223
120503,20-12-2013,17.3408
120503,19-12-2013,17.1041
120503,18-12-2013,17.1442
120503,17-12-2013,16.9528
120503,16-12-2013,16.9674
120503,13-12-2013,16.9744
120503,12-12-2013,17.1221
120503,11-12-2013,17.1614
120503,10-12-2013,17.1309
120503,09-12-2013,17.1451
120503,06-12-2013,17.0086
120503,05-12-2013,16.979
120503,04-12-2013,16.8619
120503,03-12-2013,17.0192
120503,02-12-2013,17.0194
120503,29-11-2013,16.8709
120503,28-11-2013,16.7602
120503,27-11-2013,16.6986
120503,26-11-2013,16.6084
120503,25-11-2013,16.5718
120503,22-11-2013,16.2897
120503,21-11-2013,16.1933
120503,20-11-2013,16.444
120503,19-11-2013,16.5334
120503,18-11-2013,16.5226
120503,14-11-2013,16.2613
120503,13-11-2013,16.17
120503,12-11-2013,16.237
120503,11-11-2013,16.24
120503,08-11-2013,16.2705
120503,07-11-2013,16.3104
120503,06-11-2013,16.3485
120503,05-11-2013,16.2853
120503,01-11-2013,16.2955
120503,31-10-2013,16.2736
120503,30-10-2013,16.1802
120503,29-10-2013,16.1585
120503,28-10-2013,15.8194
120503,25-10-2013,15.8675
120503,24-10-2013,15.9415
120503,23-10-2013,15.8677
120503,22-10-2013,15.877
120503,21-10-2013,15.8894
120503,18-10-2013,15.7809
120503,17-10-2013,15.5453
120503,15-10-2013,15.679
120503,14-10-2013,15.7324
120503,11-10-2013,15.7415
120503,10-10-2013,15.6447
120503,09-10-2013,15.6088
120503,08-10-2013,15.3869
120503,07-10-2013,15.3439
120503,04-10-2013,15.2672
120503,03-10-2013,15.1916
120503,01-10-2013,14.9575
120503,30-09-2013,14.8343
120503,27-09-2013,14.9389
120503,26-09-2013,14.9804
120503,25-09-2013,14.9967
120503,24-09-2013,15.0645
120503,23-09-2013,14.9949
120503,20-09-2013,15.2064
120503,19-09-2013,15.3962
120503,18-09-2013,14.9935
120503,17-09-2013,14.9042
120503,16-09-2013,14.8783
120503,13-09-2013,14.8914
120503,12-09-2013,14.8835
120503,11-09-2013,14.9458
120503,10-09-2013,14.8613
120503,06-09-2013,14.4284
120503,05-09-2013,14.3129
120503,04-09-2013,14.0106
120503,03-09-2013,13.9014
120503,02-09-2013,14.2365
120503,30-08-2013,14.1497
120503,29-08-2013,13.8991
120503,28-08-2013,13.6318
120503,27-08-2013,13.7614
120503,26-08-2013,14.1695
120503,23-08-2013,14.066
120503,22-08-2013,13.8944
120503,21-08-2013,13.8249
120503,20-08-2013,13.9956
120503,19-08-2013,14.102
120503,16-08-2013,14.3818
120503,14-08-2013,14.803
120503,13-08-2013,14.7677
120503,12-08-2013,14.5806
120503,08-08-2013,14.3894
120503,07-08-2013,14.2345
120503,06-08-2013,14.3633
120503,05-08-2013,14.6753
120503,02-08-2013,14.6639
120503,01-08-2013,14.7515
120503,31-07-2013,14.7567
120503,30-07-2013,14.806
120503,29-07-2013,14.9306
120503,26-07-2013,15.025
120503,25-07-2013,15.0259
120503,24-07-2013,15.1837
120503,23-07-2013,15.3502
120503,22-07-2013,15.3172
120503,19-07-2013,15.3425
120503,18-07-2013,15.4558
120503,17-07-2013,15.3551
120503,16-07-2013,15.4107
120503,15-07-2013,15.661
120503,12-07-2013,15.6022
120503,11-07-2013,15.4709
120503,10-07-2013,15.273
120503,09-07-2013,15.2741
120503,08-07-2013,15.0639
120503,05-07-2013,15.1472
120503,04-07-2013,15.0843
120503,03-07-2013,14.8874
120503,02-07-2013,15.0405
120503,01-07-2013,15.0643
120503,28-06-2013,14.9322
120503,27-06-2013,14.5856
120503,26-06-2013,14.4661
120503,25-06-2013,14.4939
120503,24-06-2013,14.4707
120503,21-06-2013,14.7306
120503,20-06-2013,14.7284
120503,19-06-2013,15.0209
120503,18-06-2013,14.9532
120503,17-06-2013,14.9613
120503,14-06-2013,14.8852
120503,13-06-2013,14.6936
120503,12-06-2013,14.8527
120503,11-06-2013,14.9065
120503,10-06-2013,15.1368
120503,07-06-2013,15.2015
120503,06-06-2013,15.2391
120503,05-06-2013,15.2456
120503,04-06-2013,15.2142
120503,03-06-2013,15.2578
120503,31-05-2013,15.4335
120503,30-05-2013,15.6604
120503,29-05-2013,15.5996
120503,28-05-2013,15.5632
120503,27-05-2013,15.508
120503,24-05-2013,15.3594
120503,23-05-2013,15.2194
120503,22-05-2013,15.4089
120503,21-05-2013,15.4753
120503,20-05-2013,15.5963
120503,17-05-2013,15.6811
120503,16-05-2013,15.5917
120503,15-05-2013,15.5617
120503,14-05-2013,15.2336
120503,13-05-2013,15.1284
120503,10-05-2013,15.3358
120503,09-05-2013,15.2634
120503,08-05-2013,15.3597
120503,07-05-2013,15.2704
120503,06-05-2013,15.1497
120503,03-05-2013,15.0518
120503,02-05-2013,15.1032
120503,30-04-2013,14.8945
120503,29-04-2013,14.8289
120503,26-04-2013,14.7058
120503,25-04-2013,14.7586
120503,23-04-2013,14.5801
120503,22-04-2013,14.6259
120503,18-04-2013,14.4401
120503,17-04-2013,14.267
120503,16-04-2013,14.2436
120503,15-04-2013,13.985
120503,12-04-2013,14.0426
120503,11-04-2013,14.0994
120503,10-04-2013,13.9826
120503,09-04-2013,13.9389
120503,08-04-2013,14.0224
120503,07-04-2013,14.03515
120503,05-04-2013,14.0479
120503,04-04-2013,14.0601
120503,03-04-2013,14.2929
120503,02-04-2013,14.3768
120503,01-04-2013,14.231
120503,28-03-2013,14.1991
120503,26-03-2013,14.0945
120503,25-03-2013,14.0211
120503,22-03-2013,14.0638
120503,21-03-2013,14.1287
120503,20-03-2013,14.1918
120503,19-03-2013,14.3756
120503,18-03-2013,14.5716
120503,15-03-2013,14.6503
120503,14-03-2013,14.6688
120503,13-03-2013,14.5384
120503,12-03-2013,14.69
120503,11-03-2013,14.7309
120503,08-03-2013,14.6971
120503,07-03-2013,14.4921
120503,06-03-2013,14.3669
120503,05-03-2013,14.3051
120503,04-03-2013,14.1535
120503,01-03-2013,14.238
120503,28-02-2013,14.1092
120503,27-02-2013,14.2879
120503,26-02-2013,14.2049
120503,25-02-2013,14.401
120503,22-02-2013,14.4423
120503,21-02-2013,14.4163
120503,20-02-2013,14.6159
120503,19-02-2013,14.6114
120503,18-02-2013,14.4915
120503,15-02-2013,14.4666
120503,14-02-2013,14.5047
120503,13-02-2013,14.6106
120503,12-02-2013,14.5546
120503,11-02-2013,14.5489
120503,08-02-2013,14.6145
120503,07-02-2013,14.6822
120503,06-02-2013,14.7026
120503,05-02-2013,14.6435
120503,04-02-2013,14.7065
120503,01-02-2013,14.6961
120503,31-01-2013,14.7326
120503,30-01-2013,14.7706
120503,29-01-2013,14.7946
120503,28-01-2013,14.7769
120503,25-01-2013,14.7695
120503,24-01-2013,14.6124
120503,23-01-2013,14.6961
120503,22-01-2013,14.7072
120503,21-01-2013,14.7538
120503,18-01-2013,14.7954
120503,17-01-2013,14.8214
120503,16-01-2013,14.8752
120503,15-01-2013,14.9813
120503,14-01-2013,14.9767
120503,11-01-2013,14.8886
120503,10-01-2013,15.0619
120503,09-01-2013,15.0517
120503,08-01-2013,15.1146
120503,07-01-2013,15.0913
120503,04-01-2013,15.0702
120503,03-01-2013,15.0737
120503,02-01-2013,15.0253
120841,19-06-2026,251.5713
120841,18-06-2026,249.1553
120841,17-06-2026,246.3925
120841,16-06-2026,245.2402
120841,15-06-2026,244.629
120841,12-06-2026,244.7205
120841,11-06-2026,240.5886
120841,10-06-2026,241.9186
120841,09-06-2026,244.2347
120841,08-06-2026,242.1594
120841,05-06-2026,246.0878
120841,04-06-2026,246.0784
120841,03-06-2026,245.6593
120841,02-06-2026,246.8566
120841,01-06-2026,246.9814
120841,29-05-2026,248.6673
120841,27-05-2026,251.2273
120841,26-05-2026,251.2702
120841,25-05-2026,249.2266
120841,22-05-2026,247.8039
120841,21-05-2026,248.8853
120841,20-05-2026,244.7199
120841,19-05-2026,241.6771
120841,18-05-2026,241.2615
120841,15-05-2026,242.0952
120841,14-05-2026,243.5314
120841,13-05-2026,240.0746
120841,12-05-2026,238.1528
120841,11-05-2026,242.7219
120841,08-05-2026,244.6201
120841,07-05-2026,245.6055
120841,06-05-2026,245.3878
120841,05-05-2026,242.9594
120841,04-05-2026,242.7655
120841,30-04-2026,240.5353
120841,29-04-2026,242.345
120841,28-04-2026,242.6241
120841,27-04-2026,241.2517
120841,24-04-2026,238.1456
120841,23-04-2026,239.7583
120841,22-04-2026,238.5702
120841,21-04-2026,236.4598
120841,20-04-2026,235.1961
120841,17-04-2026,236.2133
120841,16-04-2026,233.318
120841,15-04-2026,231.5434
120841,13-04-2026,226.9809
120841,10-04-2026,228.6993
120841,09-04-2026,224.6235
120841,08-04-2026,224.5909
120841,07-04-2026,217.9604
120841,06-04-2026,217.6413
120841,02-04-2026,216.2795
120841,01-04-2026,216.7627
120841,31-03-2026,212.3571
120841,30-03-2026,212.3561
120841,27-03-2026,215.979
120841,25-03-2026,218.6866
120841,24-03-2026,214.9164
120841,23-03-2026,210.115
120841,20-03-2026,215.8819
120841,19-03-2026,214.0899
120841,18-03-2026,219.4077
120841,17-03-2026,215.8723
120841,16-03-2026,213.4091
120841,13-03-2026,212.7884
120841,12-03-2026,216.8313
120841,11-03-2026,217.2638
120841,10-03-2026,217.2151
120841,09-03-2026,213.7211
120841,06-03-2026,215.1244
120841,05-03-2026,216.0433
120841,04-03-2026,213.8632
120841,02-03-2026,217.4449
120841,27-02-2026,221.2108
120841,26-02-2026,223.828
120841,25-02-2026,222.6482
120841,24-02-2026,220.5605
120841,23-02-2026,221.7051
120841,20-02-2026,221.3408
120841,19-02-2026,220.4132
120841,18-02-2026,223.2608
120841,17-02-2026,222.9773
120841,16-02-2026,222.4954
120841,13-02-2026,222.5748
120841,12-02-2026,225.4245
120841,11-02-2026,225.6929
120841,10-02-2026,225.1996
120841,09-02-2026,224.5198
120841,06-02-2026,221.7398
120841,05-02-2026,220.8275
120841,04-02-2026,220.8543
120841,03-02-2026,220.1536
120841,02-02-2026,215.3687
120841,30-01-2026,217.3627
120841,29-01-2026,215.8206
120841,28-01-2026,216.5481
120841,27-01-2026,214.5324
120841,23-01-2026,214.913
120841,22-01-2026,218.2378
120841,21-01-2026,216.4631
120841,20-01-2026,220.3003
120841,19-01-2026,224.6687
120841,16-01-2026,224.9528
120841,14-01-2026,225.3953
120841,13-01-2026,225.4815
120841,12-01-2026,226.2587
120841,09-01-2026,227.0265
120841,08-01-2026,229.2263
120841,07-01-2026,233.3132
120841,06-01-2026,233.0409
120841,05-01-2026,234.5069
120841,02-01-2026,236.4132
120841,01-01-2026,235.259
120841,31-12-2025,235.5063
120841,30-12-2025,234.3754
120841,29-12-2025,235.9854
120841,26-12-2025,236.9848
120841,24-12-2025,237.653
120841,23-12-2025,238.7629
120841,22-12-2025,238.0447
120841,19-12-2025,236.9631
120841,18-12-2025,234.7045
120841,17-12-2025,234.3133
120841,16-12-2025,235.7084
120841,15-12-2025,238.3773
120841,12-12-2025,238.1125
120841,11-12-2025,236.1615
120841,10-12-2025,234.2746
120841,09-12-2025,234.7247
120841,08-12-2025,234.3084
120841,05-12-2025,238.011
120841,04-12-2025,238.0141
120841,03-12-2025,238.6028
120841,02-12-2025,239.2874
120841,01-12-2025,240.1195
120841,28-11-2025,240.0428
120841,27-11-2025,240.9565
120841,26-11-2025,240.6092
120841,25-11-2025,237.4439
120841,24-11-2025,238.0858
120841,21-11-2025,240.214
120841,20-11-2025,242.1044
120841,19-11-2025,241.8587
120841,18-11-2025,241.3464
120841,17-11-2025,242.3625
120841,14-11-2025,240.1422
120841,13-11-2025,240.6851
120841,12-11-2025,240.8333
120841,11-11-2025,239.2695
120841,10-11-2025,239.0148
120841,07-11-2025,238.5395
120841,06-11-2025,238.3367
120841,04-11-2025,241.3991
120841,03-11-2025,242.436
120841,31-10-2025,241.241
120841,30-10-2025,241.5912
120841,29-10-2025,242.1269
120841,28-10-2025,240.5906
120841,27-10-2025,241.1116
120841,24-10-2025,238.5586
120841,23-10-2025,238.1741
120841,20-10-2025,238.5658
120841,17-10-2025,237.9585
120841,16-10-2025,239.7386
120841,15-10-2025,238.4586
120841,14-10-2025,236.6668
120841,13-10-2025,237.2262
120841,10-10-2025,238.7569
120841,09-10-2025,235.938
120841,08-10-2025,232.7811
120841,07-10-2025,233.9591
120841,06-10-2025,233.8185
120841,03-10-2025,233.3789
120841,01-10-2025,231.3691
120841,30-09-2025,229.5282
120841,26-09-2025,229.743
120841,25-09-2025,233.8771
120841,24-09-2025,235.1127
120841,23-09-2025,236.4453
120841,22-09-2025,236.6308
120841,19-09-2025,238.7551
120841,18-09-2025,239.2009
120841,17-09-2025,238.4804
120841,16-09-2025,238.5553
120841,15-09-2025,236.803
120841,12-09-2025,235.5009
120841,11-09-2025,234.5814
120841,10-09-2025,232.9172
120841,09-09-2025,231.7601
120841,08-09-2025,230.3334
120841,05-09-2025,230.0261
120841,04-09-2025,230.3147
120841,03-09-2025,231.8308
120841,02-09-2025,230.2564
120841,01-09-2025,230.56
120841,29-08-2025,228.1841
120841,28-08-2025,228.6161
120841,26-08-2025,231.5244
120841,25-08-2025,234.8266
120841,22-08-2025,234.6473
120841,21-08-2025,235.9925
120841,20-08-2025,237.6875
120841,19-08-2025,238.1606
120841,18-08-2025,235.8966
120841,14-08-2025,235.4145
120841,13-08-2025,235.0528
120841,12-08-2025,233.816
120841,11-08-2025,234.2709
120841,08-08-2025,232.4897
120841,07-08-2025,235.6791
120841,06-08-2025,235.1393
120841,05-08-2025,236.2507
120841,04-08-2025,237.9836
120841,01-08-2025,235.534
120841,31-07-2025,240.1581
120841,30-07-2025,243.4561
120841,29-07-2025,243.0613
120841,28-07-2025,240.377
120841,25-07-2025,242.2285
120841,24-07-2025,244.7259
120841,23-07-2025,245.9123
120841,22-07-2025,244.27
120841,21-07-2025,246.4861
120841,18-07-2025,246.0588
120841,17-07-2025,247.6199
120841,16-07-2025,247.8651
120841,15-07-2025,247.6496
120841,14-07-2025,246.3603
120841,11-07-2025,245.4267
120841,10-07-2025,247.9259
120841,09-07-2025,248.2505
120841,08-07-2025,249.0142
120841,07-07-2025,249.6877
120841,04-07-2025,250.2343
120841,03-07-2025,248.6183
120841,02-07-2025,249.1057
120841,01-07-2025,248.2882
120841,30-06-2025,247.8273
120841,27-06-2025,247.1461
120841,26-06-2025,246.3223
120841,25-06-2025,243.8775
120841,24-06-2025,242.5875
120841,23-06-2025,242.2674
120841,20-06-2025,241.4383
120841,19-06-2025,238.563
120841,18-06-2025,241.9956
120841,17-06-2025,243.2315
120841,16-06-2025,245.615
120841,13-06-2025,243.6935
120841,12-06-2025,245.0736
120841,11-06-2025,248.6657
120841,10-06-2025,248.9619
120841,09-06-2025,249.3853
120841,06-06-2025,246.8539
120841,05-06-2025,246.359
120841,04-06-2025,244.5563
120841,03-06-2025,242.9149
120841,02-06-2025,242.9849
120841,30-05-2025,243.2881
120841,29-05-2025,245.5956
120841,28-05-2025,244.1898
120841,27-05-2025,244.8471
120841,26-05-2025,244.6617
120841,23-05-2025,243.1778
120841,22-05-2025,242.5125
120841,21-05-2025,243.7466
120841,20-05-2025,241.4405
120841,19-05-2025,244.8396
120841,16-05-2025,245.9744
120841,15-05-2025,244.8228
120841,14-05-2025,242.8323
120841,13-05-2025,239.3958
120841,12-05-2025,239.4642
120841,09-05-2025,231.1589
120841,08-05-2025,231.2396
120841,07-05-2025,235.412
120841,06-05-2025,233.2886
120841,05-05-2025,238.1259
120841,02-05-2025,234.7715
120841,30-04-2025,236.4184
120841,29-04-2025,237.5659
120841,28-04-2025,237.8403
120841,25-04-2025,234.1117
120841,24-04-2025,239.2636
120841,23-04-2025,239.1752
120841,22-04-2025,237.2151
120841,21-04-2025,236.1813
120841,17-04-2025,233.07
120841,16-04-2025,231.0771
120841,15-04-2025,229.1942
120841,11-04-2025,223.7678
120841,09-04-2025,220.3787
120841,08-04-2025,221.4525
120841,07-04-2025,216.2363
120841,04-04-2025,223.1421
120841,03-04-2025,230.6728
120841,02-04-2025,229.4658
120841,01-04-2025,226.6597
120841,31-03-2025,227.7234
120841,28-03-2025,227.7198
120841,27-03-2025,228.4303
120841,26-03-2025,226.7785
120841,25-03-2025,228.5638
120841,24-03-2025,231.563
120841,21-03-2025,228.9535
120841,20-03-2025,226.422
120841,19-03-2025,224.1758
120841,18-03-2025,219.8179
120841,17-03-2025,216.0426
120841,13-03-2025,215.2816
120841,12-03-2025,216.5917
120841,11-03-2025,215.8426
120841,10-03-2025,215.3282
120841,07-03-2025,217.7349
120841,06-03-2025,217.3614
120841,05-03-2025,214.3513
120841,04-03-2025,208.1479
120841,03-03-2025,208.6743
120841,28-02-2025,209.9337
120841,27-02-2025,215.2527
120841,25-02-2025,217.6951
120841,24-02-2025,219.5091
120841,21-02-2025,222.1916
120841,20-02-2025,223.4854
120841,19-02-2025,221.7637
120841,18-02-2025,219.7878
120841,17-02-2025,221.5414
120841,14-02-2025,220.1629
120841,13-02-2025,224.7555
120841,12-02-2025,223.747
120841,11-02-2025,223.6698
120841,10-02-2025,228.5437
120841,07-02-2025,232.7949
120841,06-02-2025,233.5121
120841,05-02-2025,234.77
120841,04-02-2025,233.8514
120841,03-02-2025,229.5876
120841,31-01-2025,238.7459
120841,30-01-2025,234.0211
120841,29-01-2025,232.2161
120841,28-01-2025,228.974
120841,27-01-2025,230.121
120841,24-01-2025,236.8418
120841,23-01-2025,240.142
120841,22-01-2025,238.0652
120841,21-01-2025,240.1773
120841,20-01-2025,243.3888
120841,17-01-2025,241.8513
120841,16-01-2025,239.087
120841,15-01-2025,236.8193
120841,14-01-2025,237.2368
120841,13-01-2025,232.2336
120841,10-01-2025,240.3735
120841,09-01-2025,243.7067
120841,08-01-2025,245.6596
120841,07-01-2025,246.128
120841,06-01-2025,245.1046
120841,03-01-2025,251.7558
120841,02-01-2025,251.2933
